"PassengerId";"HomePlanet";"CryoSleep";"Cabin";"Destination";"Age";"VIP";"RoomService";"FoodCourt";"ShoppingMall";"Spa";"VRDeck";"Name";"Transported";"IdGroup";"IdNumber";"CabinArea";"CabinNumber";"CabinSide";"FirstName";"LastName";"GroupSize";"CabinSize";"SectorCabinCount";"SectorPersonCount";"CabinPosition";"TotalExpenses";"NoExpenses";"LogTotalExpenses";"LogRoomService";"LogFoodCourt";"LogShoppingMall";"LogSpa";"LogVRDeck";"NoRoomService";"NoFoodCourt";"NoShoppingMall";"NoSpa";"NoVRDeck"
"1426_01";"Europa";TRUE;"D/46/P";"55 Cancri e";"28,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Duhrid Drelcate";TRUE;"1426";"1";"D";"46,0";"P";"Duhrid";"Drelcate";"1";"1";"298";"370";"0,154882154882154871";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1427_01";"Mars";TRUE;"F/275/S";"55 Cancri e";"46,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Jumars Pead";TRUE;"1427";"1";"F";"275,0";"S";"Jumars";"Pead";"2";"2";"1797";"2061";"0,153118040089086860";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1427_02";"Mars";FALSE;"F/275/S";"TRAPPIST-1e";"67,0";FALSE;"443,0";"0,0";"1721,0";"250";"2,0";"Hont Pead";FALSE;"1427";"2";"F";"275,0";"S";"Hont";"Pead";"2";"2";"1797";"2061";"0,153118040089086860";"2416,0";FALSE;"7,789868559054706";"6,093569770045136";"-1,000000000000000";"7,450660796211539";"5,521460917862246";"0,693147180559945";FALSE;TRUE;FALSE;FALSE;FALSE
"1428_01";"Earth";FALSE;"E/109/S";"TRAPPIST-1e";"44,0";FALSE;"0,0";"200,0";"128,0";"460";"0,0";"Artis Hanghanson";FALSE;"1428";"1";"E";"109,0";"S";"Artis";"Hanghanson";"1";"1";"609";"682";"0,179276315789473673";"788,0";FALSE;"6,669498089857879";"-1,000000000000000";"5,298317366548036";"4,852030263919617";"6,131226489483141";"-1,000000000000000";TRUE;FALSE;FALSE;FALSE;TRUE
"1430_01";"Earth";FALSE;"F/283/P";"TRAPPIST-1e";"14,0";FALSE;"360,0";"0,0";"2116,0";"1";"8,0";"Lina Popez";FALSE;"1430";"1";"F";"283,0";"P";"Lina";"Popez";"1";"1";"1895";"2178";"0,149419218585005287";"2485,0";FALSE;"7,818027938530729";"5,886104031450156";"-1,000000000000000";"7,657282792978190";"0,000000000000000";"2,079441541679836";FALSE;TRUE;FALSE;FALSE;FALSE
"1431_01";"Earth";FALSE;"G/221/P";"TRAPPIST-1e";"23,0";FALSE;"0,0";"0,0";"4,0";"0";"965,0";"Tonioe Ments";TRUE;"1431";"1";"G";"221,0";"P";"Tonioe";"Ments";"1";"1";"1509";"1885";"0,146551724137931022";"969,0";FALSE;"6,876264611890766";"-1,000000000000000";"-1,000000000000000";"1,386294361119891";"-1,000000000000000";"6,872128101338986";TRUE;TRUE;FALSE;TRUE;FALSE
"1433_01";"Earth";TRUE;"G/219/S";"TRAPPIST-1e";"51,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Allene Noeley";FALSE;"1433";"1";"G";"219,0";"S";"Allene";"Noeley";"1";"1";"1501";"1896";"0,145999999999999991";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1434_01";"Earth";FALSE;"G/222/P";"TRAPPIST-1e";"20,0";FALSE;"0,0";"258,0";"331,0";"133";"0,0";"Dandy Cartez";FALSE;"1434";"1";"G";"222,0";"P";"Dandy";"Cartez";"3";"2";"1509";"1885";"0,147214854111405835";"722,0";FALSE;"6,582025138892826";"-1,000000000000000";"5,552959584921617";"5,802118375377063";"4,890349128221754";"-1,000000000000000";TRUE;FALSE;FALSE;FALSE;TRUE
"1434_02";"Earth";FALSE;NA;"TRAPPIST-1e";"0,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Hughan Cartez";TRUE;"1434";"2";"E";"741,0";"P";"Hughan";"Cartez";"3";"1";"-Inf";"299";"0,501326259946949571";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1434_03";"Earth";TRUE;"G/222/P";"TRAPPIST-1e";"0,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Emilla Cartez";FALSE;"1434";"3";"G";"222,0";"P";"Emilla";"Cartez";"3";"2";"1509";"1885";"0,147214854111405835";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1435_01";"Earth";FALSE;"G/223/P";"55 Cancri e";"23,0";FALSE;"0,0";"20,0";"26,0";"0";"659,0";"Gabrin Gilleranks";FALSE;"1435";"1";"G";"223,0";"P";"Gabrin";"Gilleranks";"1";"1";"1509";"1885";"0,147877984084880648";"705,0";FALSE;"6,558197802812269";"-1,000000000000000";"2,995732273553991";"3,258096538021482";"-1,000000000000000";"6,490723534502507";TRUE;FALSE;FALSE;TRUE;FALSE
"1438_01";"Earth";FALSE;"E/89/P";"TRAPPIST-1e";"24,0";FALSE;"181,0";"224,0";"0,0";"195";"191,0";"Anae Sancasey";FALSE;"1438";"1";"E";"89,0";"P";"Anae";"Sancasey";"1";"1";"599";"641";"0,148829431438127102";"791,0";FALSE;"6,673297967767654";"5,198497031265826";"5,411646051855040";"-1,000000000000000";"5,272999558563747";"5,252273428046630";FALSE;FALSE;TRUE;FALSE;FALSE
"1439_01";"Mars";FALSE;"F/279/S";"TRAPPIST-1e";"41,0";FALSE;"112,0";"186,0";"228,0";"760";"0,0";"Lios Lette";FALSE;"1439";"1";"F";"279,0";"S";"Lios";"Lette";"2";"1";"1797";"2061";"0,155345211581291748";"1286,0";FALSE;"7,159291904797564";"4,718498871295094";"5,225746673713202";"5,429345628954441";"6,633318433280377";"-1,000000000000000";FALSE;FALSE;FALSE;FALSE;TRUE
"1439_02";"Mars";FALSE;"D/52/S";"TRAPPIST-1e";"30,0";FALSE;"806,0";"100,0";"9,0";"0";"47,0";"Croo Lette";FALSE;"1439";"2";"D";"52,0";"S";"Croo";"Lette";"2";"1";"279";"350";"0,187050359712230219";"962,0";FALSE;"6,869014450665706";"6,692083742506628";"4,605170185988092";"2,197224577336220";"-1,000000000000000";"3,850147601710058";FALSE;FALSE;FALSE;TRUE;FALSE
"1440_01";"Earth";FALSE;"F/280/S";"TRAPPIST-1e";"27,0";FALSE;"0,0";"1826,0";"39,0";"11";"649,0";"Jerek Mcleaney";FALSE;"1440";"1";"F";"280,0";"S";"Jerek";"Mcleaney";"1";"1";"1797";"2061";"0,155902004454342991";"2525,0";FALSE;"7,833996341709460";"-1,000000000000000";"7,509883061154913";"3,663561646129646";"2,397895272798371";"6,475432716704090";TRUE;FALSE;FALSE;FALSE;FALSE
"1442_01";"Earth";TRUE;"G/220/S";"PSO J318.5-22";"13,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Leenny Pughanders";TRUE;"1442";"1";"G";"220,0";"S";"Leenny";"Pughanders";"1";"1";"1501";"1896";"0,146666666666666667";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1443_01";"Earth";TRUE;"G/225/P";"TRAPPIST-1e";"16,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Anda Jimes";TRUE;"1443";"1";"G";"225,0";"P";"Anda";"Jimes";"1";"1";"1509";"1885";"0,149204244031830247";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1444_01";"Europa";FALSE;"C/55/S";"TRAPPIST-1e";"30,0";FALSE;"50,0";"1248,0";"0,0";"1";"912,0";"Luxion Coarswing";TRUE;"1444";"1";"C";"55,0";"S";"Luxion";"Coarswing";"1";"1";"343";"569";"0,160818713450292389";"2211,0";FALSE;"7,701200180857446";"3,912023005428146";"7,129297548929373";"-1,000000000000000";"0,000000000000000";"6,815639990074331";FALSE;FALSE;TRUE;FALSE;FALSE
"1445_01";"Earth";FALSE;"G/221/S";"PSO J318.5-22";"8,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Walles Wellenez";TRUE;"1445";"1";"G";"221,0";"S";"Walles";"Wellenez";"1";"1";"1501";"1896";"0,147333333333333344";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1447_01";"Earth";FALSE;"G/227/P";"TRAPPIST-1e";"59,0";FALSE;"0,0";"0,0";"0,0";"0";"755,0";"Sadine Simson";FALSE;"1447";"1";"G";"227,0";"P";"Sadine";"Simson";"1";"1";"1509";"1885";"0,150530503978779845";"755,0";FALSE;"6,626717749249025";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"6,626717749249025";TRUE;TRUE;TRUE;TRUE;FALSE
"1450_01";"Europa";TRUE;"D/53/S";"55 Cancri e";"43,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Tabih Ailled";TRUE;"1450";"1";"D";"53,0";"S";"Tabih";"Ailled";"2";"2";"279";"350";"0,190647482014388497";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1450_02";"Europa";FALSE;"D/53/S";"55 Cancri e";"30,0";FALSE;"0,0";"138,0";"0,0";"5467";"112,0";"Cella Ailled";FALSE;"1450";"2";"D";"53,0";"S";"Cella";"Ailled";"2";"2";"279";"350";"0,190647482014388497";"5717,0";FALSE;"8,651199471263972";"-1,000000000000000";"4,927253685157205";"-1,000000000000000";"8,606485298894999";"4,718498871295094";TRUE;FALSE;TRUE;FALSE;FALSE
"1451_01";"Europa";FALSE;"C/56/S";"55 Cancri e";"46,0";FALSE;"202,0";"484,0";"0,0";"3208";"2485,0";"Zinor Proorbeng";FALSE;"1451";"1";"C";"56,0";"S";"Zinor";"Proorbeng";"2";"2";"343";"569";"0,163742690058479523";"6379,0";FALSE;"8,760766624241956";"5,308267697401205";"6,182084906716632";"-1,000000000000000";"8,073402968986406";"7,818027938530729";FALSE;FALSE;TRUE;FALSE;FALSE
"1451_02";"Europa";TRUE;"C/56/S";"TRAPPIST-1e";"39,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Unukath Proorbeng";TRUE;"1451";"2";"C";"56,0";"S";"Unukath";"Proorbeng";"2";"2";"343";"569";"0,163742690058479523";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1452_01";"Europa";FALSE;"C/53/P";"TRAPPIST-1e";"21,0";FALSE;"5,0";"251,0";"10,0";"26";"3384,0";"Arkar Distured";FALSE;"1452";"1";"C";"53,0";"P";"Arkar";"Distured";"5";"4";"310";"533";"0,171521035598705490";"3676,0";FALSE;"8,209580483475577";"1,609437912434100";"5,525452939131783";"2,302585092994046";"3,258096538021482";"8,126813720726114";FALSE;FALSE;FALSE;FALSE;FALSE
"1452_02";"Europa";TRUE;NA;"TRAPPIST-1e";"70,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Gorab Distured";TRUE;"1452";"2";"A";"141,0";"P";"Gorab";"Distured";"5";"2";"-Inf";"299";"0,498583569405099125";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1452_03";"Europa";FALSE;"C/53/P";"55 Cancri e";"34,0";FALSE;"0,0";"1646,0";"0,0";"51";"1462,0";"Alzird Distured";FALSE;"1452";"3";"C";"53,0";"P";"Alzird";"Distured";"5";"4";"310";"533";"0,171521035598705490";"3159,0";FALSE;"8,058010800802085";"-1,000000000000000";"7,406103381237015";"-1,000000000000000";"3,931825632724326";"7,287560640309724";TRUE;FALSE;TRUE;FALSE;FALSE
"1452_04";"Europa";FALSE;"C/53/P";"TRAPPIST-1e";"33,0";FALSE;"0,0";"774,0";"0,0";"6255";"6,0";"Hamak Distured";FALSE;"1452";"4";"C";"53,0";"P";"Hamak";"Distured";"5";"4";"310";"533";"0,171521035598705490";"7035,0";FALSE;"8,858652969548489";"-1,000000000000000";"6,651571873589727";"-1,000000000000000";"8,741136422901011";"1,791759469228055";TRUE;FALSE;TRUE;FALSE;FALSE
"1452_05";"Europa";TRUE;"C/53/P";"55 Cancri e";"44,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Gimph Distured";TRUE;"1452";"5";"C";"53,0";"P";"Gimph";"Distured";"5";"4";"310";"533";"0,171521035598705490";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1453_01";"Earth";FALSE;"G/229/P";"55 Cancri e";"16,0";FALSE;"0,0";"2838,0";"32,0";"5";"3404,0";"Kimena Thorney";FALSE;"1453";"1";"G";"229,0";"P";"Kimena";"Thorney";"2";"2";"1509";"1885";"0,151856763925729443";"6279,0";FALSE;"8,744966011114109";"-1,000000000000000";"7,950854857719988";"3,465735902799727";"1,609437912434100";"8,132706489693264";TRUE;FALSE;FALSE;FALSE;FALSE
"1453_02";"Earth";FALSE;"G/229/P";"TRAPPIST-1e";"63,0";FALSE;"3,0";"801,0";"0,0";"0";"5,0";"Annon Thorney";TRUE;"1453";"2";"G";"229,0";"P";"Annon";"Thorney";"2";"2";"1509";"1885";"0,151856763925729443";"809,0";FALSE;"6,695798917058491";"1,098612288668110";"6,685860947068360";"-1,000000000000000";"-1,000000000000000";"1,609437912434100";FALSE;FALSE;TRUE;TRUE;FALSE
"1454_01";"Europa";FALSE;"D/54/S";"TRAPPIST-1e";"37,0";FALSE;"0,0";"13561,0";"15,0";"4060";"72,0";"Canonon Righturter";FALSE;"1454";"1";"D";"54,0";"S";"Canonon";"Righturter";"1";"1";"279";"350";"0,194244604316546776";"17708,0";FALSE;"9,781771793852032";"-1,000000000000000";"9,514953305087944";"2,708050201102210";"8,308938252595778";"4,276666119016055";TRUE;FALSE;FALSE;FALSE;FALSE
"1455_01";"Europa";TRUE;"B/62/S";"55 Cancri e";"29,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Markton Wassird";TRUE;"1455";"1";"B";"62,0";"S";"Markton";"Wassird";"5";"5";"354";"629";"0,175637393767705374";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1455_02";"Europa";FALSE;"B/62/S";"TRAPPIST-1e";"29,0";FALSE;"0,0";"2509,0";"0,0";"16";"698,0";"Teronan Conaly";TRUE;"1455";"2";"B";"62,0";"S";"Teronan";"Conaly";"5";"5";"354";"629";"0,175637393767705374";"3223,0";FALSE;"8,078067881815437";"-1,000000000000000";"7,827639546366422";"-1,000000000000000";"2,772588722239781";"6,548219102762372";TRUE;FALSE;TRUE;FALSE;FALSE
"1455_03";"Europa";TRUE;"B/62/S";"55 Cancri e";"22,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Rotanin Wassird";TRUE;"1455";"3";"B";"62,0";"S";"Rotanin";"Wassird";"5";"5";"354";"629";"0,175637393767705374";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1455_04";"Europa";FALSE;"B/62/S";"TRAPPIST-1e";"26,0";FALSE;"0,0";"533,0";"2119,0";"10";"504,0";"Rasaleh Wassird";TRUE;"1455";"4";"B";"62,0";"S";"Rasaleh";"Wassird";"5";"5";"354";"629";"0,175637393767705374";"3166,0";FALSE;"8,060224240440958";"-1,000000000000000";"6,278521424165844";"7,658699558268300";"2,302585092994046";"6,222576268071369";TRUE;FALSE;FALSE;FALSE;FALSE
"1455_05";"Europa";FALSE;"B/62/S";"55 Cancri e";"76,0";FALSE;"0,0";"2732,0";"422,0";"16594";"330,0";"Antino Wassird";FALSE;"1455";"5";"B";"62,0";"S";"Antino";"Wassird";"5";"5";"354";"629";"0,175637393767705374";"20078,0";FALSE;"9,907379967251472";"-1,000000000000000";"7,912789220690681";"6,045005314036012";"9,716796463224231";"5,799092654460526";TRUE;FALSE;FALSE;FALSE;FALSE
"1457_01";"Earth";FALSE;"E/110/S";"TRAPPIST-1e";"61,0";FALSE;"0,0";"368,0";"3,0";"4422";"0,0";"Bra Combson";FALSE;"1457";"1";"E";"110,0";"S";"Bra";"Combson";"1";"1";"609";"682";"0,180921052631578955";"4793,0";FALSE;"8,474911799159631";"-1,000000000000000";"5,908082938168931";"1,098612288668110";"8,394347361417392";"-1,000000000000000";TRUE;FALSE;FALSE;FALSE;TRUE
"1458_01";"Earth";FALSE;"G/223/S";"TRAPPIST-1e";"46,0";FALSE;"0,0";"0,0";"2020,0";"323";"0,0";"Arllia Mccarveymon";FALSE;"1458";"1";"G";"223,0";"S";"Arllia";"Mccarveymon";"1";"1";"1501";"1896";"0,148666666666666669";"2343,0";FALSE;"7,759187438507795";"-1,000000000000000";"-1,000000000000000";"7,610852790395250";"5,777652323222656";"-1,000000000000000";TRUE;TRUE;FALSE;FALSE;TRUE
"1460_01";"Earth";FALSE;"F/285/P";"55 Cancri e";"19,0";FALSE;"3,0";"905,0";"387,0";"0";"0,0";"Bony Williotters";TRUE;"1460";"1";"F";"285,0";"P";"Bony";"Williotters";"2";"1";"1895";"2178";"0,150475184794086586";"1295,0";FALSE;"7,166265974133638";"1,098612288668110";"6,807934943699926";"5,958424693029782";"-1,000000000000000";"-1,000000000000000";FALSE;FALSE;FALSE;TRUE;TRUE
"1460_02";"Earth";TRUE;"G/230/P";"PSO J318.5-22";"13,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Eduana Williotters";TRUE;"1460";"2";"G";"230,0";"P";"Eduana";"Williotters";"2";"1";"1509";"1885";"0,152519893899204256";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1461_01";"Earth";TRUE;"G/224/S";"TRAPPIST-1e";"22,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Naomin Gordond";FALSE;"1461";"1";"G";"224,0";"S";"Naomin";"Gordond";"1";"1";"1501";"1896";"0,149333333333333346";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1462_01";"Earth";TRUE;"G/231/P";"TRAPPIST-1e";"30,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Timmie Webstes";TRUE;"1462";"1";"G";"231,0";"P";"Timmie";"Webstes";"1";"1";"1509";"1885";"0,153183023872679042";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1463_01";"Earth";FALSE;"F/282/S";"PSO J318.5-22";"23,0";FALSE;"200,0";"414,0";"73,0";"1";"1,0";NA;FALSE;"1463";"1";"F";"282,0";"S";"Aarone";"Acobson";"1";"1";"1797";"2061";"0,157015590200445421";"689,0";FALSE;"6,535241271013659";"5,298317366548036";"6,025865973825314";"4,290459441148391";"0,000000000000000";"0,000000000000000";FALSE;FALSE;FALSE;FALSE;FALSE
"1465_01";"Earth";FALSE;"G/233/P";"PSO J318.5-22";"63,0";FALSE;"356,0";"287,0";"0,0";"0";"248,0";"Byrona Alfordonard";FALSE;"1465";"1";"G";"233,0";"P";"Byrona";"Alfordonard";"1";"1";"1509";"1885";"0,154509283819628640";"891,0";FALSE;"6,792344427470809";"5,874930730852030";"5,659482215759621";"-1,000000000000000";"-1,000000000000000";"5,513428746164982";FALSE;FALSE;TRUE;TRUE;FALSE
"1467_01";"Earth";FALSE;"E/111/S";"TRAPPIST-1e";"21,0";FALSE;"894,0";"1,0";"0,0";"61";"26,0";"Russey Dillips";FALSE;"1467";"1";"E";"111,0";"S";"Russey";"Dillips";"1";"1";"609";"682";"0,182565789473684209";"982,0";FALSE;"6,889591308354466";"6,795705775173514";"0,000000000000000";"-1,000000000000000";"4,110873864173311";"3,258096538021482";FALSE;FALSE;TRUE;FALSE;FALSE
"1474_01";"Mars";TRUE;"F/287/P";"TRAPPIST-1e";"32,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Morms Melte";TRUE;"1474";"1";"F";"287,0";"P";"Morms";"Melte";"1";"1";"1895";"2178";"0,151531151003167885";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1478_01";"Earth";FALSE;"F/289/P";"TRAPPIST-1e";"33,0";FALSE;"0,0";"0,0";"0,0";"417";"2372,0";NA;FALSE;"1478";"1";"F";"289,0";"P";"Aarone";"Acobson";"2";"2";"1895";"2178";"0,152587117212249213";"2789,0";FALSE;"7,933438387627489";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"6,033086221798801";"7,771488760117616";TRUE;TRUE;TRUE;FALSE;FALSE
"1478_02";"Earth";FALSE;"F/289/P";"PSO J318.5-22";"39,0";FALSE;"3,0";"19,0";"733,0";"0";"701,0";"Toniel Sweene";FALSE;"1478";"2";"F";"289,0";"P";"Toniel";"Sweene";"2";"2";"1895";"2178";"0,152587117212249213";"1456,0";FALSE;"7,283448228756631";"1,098612288668110";"2,944438979166440";"6,597145701886651";"-1,000000000000000";"6,552507887034590";FALSE;FALSE;FALSE;TRUE;FALSE
"1479_01";"Mars";TRUE;"F/290/P";"TRAPPIST-1e";"49,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Clues Erle";TRUE;"1479";"1";"F";"290,0";"P";"Clues";"Erle";"1";"1";"1895";"2178";"0,153115100316789876";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1481_01";"Mars";FALSE;"E/91/P";"TRAPPIST-1e";"27,0";FALSE;"555,0";"0,0";"744,0";"0";"0,0";"Krus Prist";FALSE;"1481";"1";"E";"91,0";"P";"Krus";"Prist";"1";"1";"599";"641";"0,152173913043478271";"1299,0";FALSE;"7,169350016670600";"6,318968113746434";"-1,000000000000000";"6,612041034833092";"-1,000000000000000";"-1,000000000000000";FALSE;TRUE;FALSE;TRUE;TRUE
"1484_01";"Earth";FALSE;"E/93/P";"TRAPPIST-1e";"16,0";FALSE;"92,0";"1,0";"884,0";"0";"0,0";"Lan Roachoanand";FALSE;"1484";"1";"E";"93,0";"P";"Lan";"Roachoanand";"1";"1";"599";"641";"0,155518394648829439";"977,0";FALSE;"6,884486652042782";"4,521788577049040";"0,000000000000000";"6,784457062637643";"-1,000000000000000";"-1,000000000000000";FALSE;FALSE;FALSE;TRUE;TRUE
"1485_01";"Mars";TRUE;"F/291/P";"TRAPPIST-1e";"38,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Hones Man";TRUE;"1485";"1";"F";"291,0";"P";"Hones";"Man";"1";"1";"1895";"2178";"0,153643083421330512";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1488_01";"Mars";TRUE;"E/94/P";"TRAPPIST-1e";"42,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Powhex Betie";TRUE;"1488";"1";"E";"94,0";"P";"Powhex";"Betie";"1";"1";"599";"641";"0,157190635451505023";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1489_01";"Earth";FALSE;"G/229/S";"TRAPPIST-1e";"19,0";FALSE;"73,0";"0,0";"0,0";"813";"2,0";"Katiey Gallencis";FALSE;"1489";"1";"G";"229,0";"S";"Katiey";"Gallencis";"1";"1";"1501";"1896";"0,152666666666666673";"888,0";FALSE;"6,788971742992170";"4,290459441148391";"-1,000000000000000";"-1,000000000000000";"6,700731109547810";"0,693147180559945";FALSE;TRUE;TRUE;FALSE;FALSE
"1490_01";"Europa";FALSE;"D/47/P";"55 Cancri e";"26,0";FALSE;"0,0";"304,0";"0,0";"3998";"6,0";"Caphird Crioncery";FALSE;"1490";"1";"D";"47,0";"P";"Caphird";"Crioncery";"1";"1";"298";"370";"0,158249158249158250";"4308,0";FALSE;"8,368229038276279";"-1,000000000000000";"5,717027701406222";"-1,000000000000000";"8,293549515060345";"1,791759469228055";TRUE;FALSE;TRUE;FALSE;FALSE
"1491_01";"Earth";FALSE;"G/240/P";"55 Cancri e";"32,0";FALSE;"0,0";"0,0";"0,0";"817";"8,0";"Leneva Sosalinson";TRUE;"1491";"1";"G";"240,0";"P";"Leneva";"Sosalinson";"3";"2";"1509";"1885";"0,159151193633952248";"825,0";FALSE;"6,715383386334681";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"6,705639094860003";"2,079441541679836";TRUE;TRUE;TRUE;FALSE;FALSE
"1491_02";"Earth";FALSE;"F/292/P";"TRAPPIST-1e";"56,0";FALSE;"0,0";"51,0";"0,0";"2";"706,0";"Tanley Sosalinson";FALSE;"1491";"2";"F";"292,0";"P";"Tanley";"Sosalinson";"3";"1";"1895";"2178";"0,154171066525871175";"759,0";FALSE;"6,632001777395630";"-1,000000000000000";"3,931825632724326";"-1,000000000000000";"0,693147180559945";"6,559615237493242";TRUE;FALSE;TRUE;FALSE;FALSE
"1491_03";"Earth";FALSE;"G/240/P";"TRAPPIST-1e";"0,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";NA;TRUE;"1491";"3";"G";"240,0";"P";"Aarone";"Acobsond";"3";"2";"1509";"1885";"0,159151193633952248";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"1493_01";"Earth";FALSE;"F/285/S";"TRAPPIST-1e";"38,0";FALSE;"35,0";"0,0";"0,0";"0";"713,0";"Eilace Hardley";FALSE;"1493";"1";"F";"285,0";"S";"Eilace";"Hardley";"1";"1";"1797";"2061";"0,158685968819599121";"748,0";FALSE;"6,617402977974478";"3,555348061489414";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"6,569481420414296";FALSE;TRUE;TRUE;TRUE;FALSE
